0.479932,0.176531,0.913265,0.268367,0.183673,0.306122,0,0.102041,0,0,0,0,1,0,0,0.102041,0.5,1,1,1,0.028189,1,776,2,118,0,0,0,0,5,1,1,1,5,4,1,1,1,1,0,0,1,0.200000
0.342857,0.252381,0.757143,0.457143,0.095238,0,0,0.714286,0,0,0,0,1,1,0,0.714286,0.5,1,1,1,0.071811,1,439,2,70,0,0,0,0,2,1,1,1,7,2,1,1,1,1,0,0,1,0.200000
0.376991,0.225664,0.806195,0.460177,0,1,0,0,0,0,0,0,1,0,0,1,0.5,1,1,1,0.071811,1,238,1,18,0,0,0,0,2,1,1,1,5,1,1,1,1,1,0,0,1,0.200000
0.311111,0.199275,0.796618,0.467391,0.144928,0.130435,0,0.386473,0,0,0,0,0,0,0,0.241546,0.5,1,0,1,0.128189,1,51,1,34,0,0,0,0,4,1,1,1,2,4,1,1,1,1,0,0,1,0.600000
0.444444,0.237778,0.82,0.437778,0,0.822222,0,0,0,0,0,0,1,1,0,0.177778,0.5,1,1,1,0.028189,1,69,1,20,0,0,0,0,1,1,1,1,7,5,1,1,1,1,0,0,1,0.600000
0.4,0.222222,0.833333,0.511111,0.222222,0.333333,0,0.222222,0,0,0,0,1,0,0,0.333333,0.5,1,1,1,0.028189,1,885,2,117,0,0,0,0,1,1,1,1,6,1,1,1,1,1,0,0,1,0.200000
0.528571,0.164286,0.935714,0.292857,0,1,0,0,0,0,0,0,1,0,0,1,0.5,1,1,1,0.028189,1,1555,2,93,0,0,0,0,5,1,1,1,3,1,1,1,1,1,0,0,1,0.200000
0.371429,0.182143,0.853571,0.378571,0,0.642857,0,0.357143,0,0,0,0,1,1,0,0.642857,0.5,1,1,1,0.128189,1,1556,3,26,0,0,0,0,4,1,1,1,7,1,1,1,1,2,0,0,1,0.400000
0.417834,0.215924,0.847771,0.316242,0.127389,0.127389,0,0.573248,0,0,0,0,0,1,0,0.573248,0.5,1,0,1,0.028189,1,122,1,20,0,0,0,0,1,1,1,1,6,2,1,1,1,1,0,0,1,0.200000
0.339306,0.20578,0.813873,0.376301,0.115607,0.375723,0,0.231214,0,0,0,0,0,0,0,0.375723,0.5,1,0,1,0.071811,1,75,1,42,0,0,0,0,2,1,1,1,3,1,1,1,1,1,0,0,1,0.200000
0.42646,0.215464,0.808935,0.405155,0.175258,0.515464,0,0.103093,0,0,0,0,0,0,0,0.206186,0.5,1,0,0,0.138478,1,275,1,4,0,0,0,0,3,2,2,1,3,5,2,1,1,1,0,0,1,0.200000
